land_description,latitude,longitude
SE-17-23-02-W4,50.95400209,-110.2433333
SW-08-23-02-W4,50.93930856,-110.2548179
SE-08-23-02-W4,50.93937952,-110.2433287
SW-08-23-02-W4,50.93927187,-110.2607041
NE-07-23-02-W4,50.94650405,-110.2665966
SE-18-23-02-W4,50.95021275,-110.2665994
SE-18-23-02-W4,50.95392145,-110.2666008
SW-19-23-02-W4,50.9683874,-110.2780903
NW-19-23-02-W4,50.97562424,-110.2780886
NW-06-25-02-W4,51.10682651,-110.2840381
SW-06-25-02-W4,51.0995949,-110.2840375
SW-06-25-02-W4,51.09959847,-110.278151
SE-19-23-02-W4,50.96839476,-110.266604
NE-18-23-02-W4,50.96115833,-110.2666035
NW-17-23-02-W4,50.96116299,-110.2607165
NW-20-23-02-W4,50.97564627,-110.2548352
SW-17-23-02-W4,50.95024601,-110.2548217
SW-20-23-02-W4,50.96839977,-110.2607206
NE-19-23-02-W4,50.97563163,-110.2666024
SW-20-23-02-W4,50.96841491,-110.2548318
NW-17-23-02-W4,50.96118354,-110.2548283
SW-05-24-02-W4,51.00847695,-110.2548564
SE-06-24-02-W4,51.01217933,-110.266631
NW-05-24-02-W4,51.01942788,-110.2548621
NW-29-24-02-W4,51.07769601,-110.2607727
SW-29-24-02-W4,51.06674704,-110.260768
NW-32-24-02-W4,51.09218272,-110.2607787
SW-05-25-02-W4,51.09590143,-110.2607801
NE-33-24-02-W4,51.09221121,-110.220152
SE-33-24-02-W4,51.08497777,-110.2201488
NW-34-24-02-W4,51.09221435,-110.2142652
SW-34-24-02-W4,51.08498448,-110.2142614
NW-34-24-02-W4,51.09221243,-110.2083804
NW-32-24-02-W4,51.09218718,-110.2548942
SW-32-24-02-W4,51.08494163,-110.2548899
SE-32-24-02-W4,51.08495449,-110.2434057
NW-33-24-02-W4,51.09220003,-110.2375224
SW-33-24-02-W4,51.08496075,-110.2375203
NW-33-24-02-W4,51.09220415,-110.2316369
SW-33-24-02-W4,51.08496608,-110.2316337
NE-32-24-02-W4,51.09219575,-110.2434094
SW-29-24-02-W4,51.066754,-110.2548814
SE-29-24-02-W4,51.06676685,-110.2433966
SW-29-24-02-W4,51.07046398,-110.2548831
SE-29-24-02-W4,51.07047722,-110.2433981
NW-29-24-02-W4,51.07770283,-110.2548868
NE-29-24-02-W4,51.07771582,-110.2434021
NW-20-24-02-W4,51.0630442,-110.2548795
NE-20-24-02-W4,51.06305689,-110.2433953
NW-16-24-02-W4,51.04858726,-110.231616
SW-21-24-02-W4,51.05582441,-110.2375063
NW-21-24-02-W4,51.06306329,-110.2375097
NW-21-24-02-W4,51.06306644,-110.2316204
SW-28-24-02-W4,51.066773,-110.2375114
SW-28-24-02-W4,51.07048347,-110.2375125
SW-28-24-02-W4,51.0704866,-110.2316237
NW-28-24-02-W4,51.07772237,-110.2375165
SW-28-24-02-W4,51.06677633,-110.2316213
SW-22-24-02-W4,51.05583271,-110.2142493
NW-22-24-02-W4,51.06307275,-110.2083679
SW-27-24-02-W4,51.06678616,-110.2142545
SW-27-24-02-W4,51.06678401,-110.2083697
SE-28-24-02-W4,51.06678289,-110.2201363
SW-27-24-02-W4,51.07049652,-110.2142564
NW-15-24-02-W4,51.04859167,-110.2142456
NE-16-24-02-W4,51.04859056,-110.2201308
NW-27-24-02-W4,51.07774145,-110.2142587
NW-22-24-02-W4,51.06307453,-110.2142528
SW-17-24-02-W4,51.04132627,-110.2548698
SE-17-24-02-W4,51.04133718,-110.2433847
NE-17-24-02-W4,51.04857945,-110.2433892
SW-20-24-02-W4,51.05580497,-110.2548771
SE-20-24-02-W4,51.05581803,-110.2433925
NW-17-24-02-W4,51.04856659,-110.2548743
SW-30-24-02-W4,51.07045531,-110.2840262
SW-30-24-02-W4,51.06674432,-110.2840248
NE-31-24-02-W4,51.09218178,-110.2666634
SE-31-24-02-W4,51.08493551,-110.2666616
SW-32-24-02-W4,51.08493489,-110.2607757
NE-30-24-02-W4,51.07769627,-110.2666579
NW-31-24-02-W4,51.09217769,-110.2840346
NW-30-24-02-W4,51.07769609,-110.284029
NW-31-24-02-W4,51.09217937,-110.2781477
SW-31-24-02-W4,51.08493661,-110.2781461
NW-30-24-02-W4,51.07769613,-110.2781426
SW-31-24-02-W4,51.08493691,-110.2840318
SE-30-24-02-W4,51.0667466,-110.2666511
SE-19-24-02-W4,51.05579695,-110.2666484
NE-18-24-02-W4,51.04855776,-110.2666466
SW-29-24-02-W4,51.07045699,-110.2607696
NW-20-24-02-W4,51.06303703,-110.2607651
SW-20-24-02-W4,51.05579819,-110.2607624
NW-17-24-02-W4,51.04855973,-110.26076
SE-30-24-02-W4,51.07045685,-110.2666535
NE-19-24-02-W4,51.06303603,-110.2666497
SW-30-24-02-W4,51.07045576,-110.2781383
SW-30-24-02-W4,51.06674534,-110.2781361
NW-19-24-02-W4,51.06303485,-110.2781354
SW-19-24-02-W4,51.05579449,-110.278134
NW-18-24-02-W4,51.04855411,-110.2781321
NE-21-25-02-W4,51.15042646,-110.2201023
SE-28-25-02-W4,51.15413276,-110.2200967
NW-22-25-02-W4,51.15042655,-110.2142115
SW-22-25-02-W4,51.14319218,-110.2142233
NE-28-25-02-W4,51.16506688,-110.2201041
SW-34-25-02-W4,51.17229913,-110.2142225
SW-27-25-02-W4,51.15783761,-110.2142044
NW-34-25-02-W4,51.17952794,-110.2142357
SW-09-25-02-W4,51.11405456,-110.2375225
NW-16-25-02-W4,51.13595837,-110.2316169
SW-21-25-02-W4,51.14319221,-110.2374975
SW-21-25-02-W4,51.14319279,-110.231607
NE-20-25-02-W4,51.15042357,-110.2433815
NW-21-25-02-W4,51.15042744,-110.2374879
SW-28-25-02-W4,51.15783828,-110.2315973
SW-28-25-02-W4,51.15783829,-110.2374919
NW-28-25-02-W4,51.16506494,-110.2375011
SE-08-25-02-W4,51.11405744,-110.2434083
SE-05-25-02-W4,51.09590784,-110.2434098
SW-04-25-02-W4,51.09591,-110.2375237
SW-04-25-02-W4,51.09591242,-110.231637
SE-05-25-02-W4,51.09960597,-110.2434108
SE-04-25-02-W4,51.09961902,-110.2201482
NW-04-25-02-W4,51.1068255,-110.2375229
NE-05-25-02-W4,51.10682823,-110.2434089
NW-04-25-02-W4,51.1068332,-110.2316339
SE-04-25-02-W4,51.09591572,-110.2201521
NE-08-25-02-W4,51.12128673,-110.2434079
NW-09-25-02-W4,51.12129225,-110.231631
SW-16-25-02-W4,51.12498862,-110.2375224
SE-17-25-02-W4,51.12499179,-110.2434076
SW-16-25-02-W4,51.12870987,-110.2375173
NE-17-25-02-W4,51.13595418,-110.2433955
NW-16-25-02-W4,51.13595791,-110.2375072
SW-16-25-02-W4,51.12871447,-110.2316278
NE-09-25-02-W4,51.12130812,-110.2201362
NW-10-25-02-W4,51.12131552,-110.2142455
NW-10-25-02-W4,51.12131284,-110.2083682
NW-15-25-02-W4,51.13595764,-110.2083522
SW-15-25-02-W4,51.12872606,-110.2083623
SE-16-25-02-W4,51.12872317,-110.2201324
SW-15-25-02-W4,51.12502136,-110.2142423
SW-15-25-02-W4,51.12501947,-110.2083676
NW-03-25-02-W4,51.10685351,-110.2142574
SW-03-25-02-W4,51.09962256,-110.2142635
NE-04-25-02-W4,51.10684716,-110.220145
NW-03-25-02-W4,51.10684992,-110.2083727
SW-03-25-02-W4,51.09962034,-110.2083806
SW-03-25-02-W4,51.09591667,-110.2142666
SW-10-25-02-W4,51.11408453,-110.2142515
SE-09-25-02-W4,51.11407772,-110.2201404
SW-03-25-02-W4,51.09591655,-110.2083829
SW-10-25-02-W4,51.11408138,-110.2083692
SW-04-25-02-W4,51.09960572,-110.2375234
SW-04-25-02-W4,51.09961064,-110.2316348
SW-09-25-02-W4,51.11406275,-110.2316324
NW-09-25-02-W4,51.12128373,-110.2375225
NE-09-24-02-W4,51.03392617,-110.2201219
NW-10-24-02-W4,51.03392865,-110.214238
SW-15-24-02-W4,51.03763786,-110.2083539
SW-15-24-02-W4,51.03763952,-110.21424
NW-15-24-02-W4,51.04859156,-110.2083598
SE-16-24-02-W4,51.04134892,-110.2201263
SE-17-24-02-W4,51.03762378,-110.2433832
NE-08-24-02-W4,51.03391388,-110.2433816
NE-05-24-02-W4,51.01943614,-110.2433754
SW-09-24-02-W4,51.02667925,-110.2374925
SW-16-24-02-W4,51.03762786,-110.2374977
SW-16-24-02-W4,51.04134226,-110.2374995
NW-16-24-02-W4,51.04858564,-110.2375029
NW-09-24-02-W4,51.03391814,-110.237496
NW-04-24-02-W4,51.01944037,-110.2374891
SW-04-24-02-W4,51.00848618,-110.2374838
SW-17-24-02-W4,51.04132062,-110.2607565
SW-17-24-02-W4,51.03761022,-110.2607555
NW-08-24-02-W4,51.03390043,-110.2607539
SW-08-24-02-W4,51.02666254,-110.2607517
NW-05-24-02-W4,51.01942351,-110.2607486
SW-17-24-02-W4,51.03761507,-110.2548686
NW-08-24-02-W4,51.03390521,-110.2548672
SW-08-24-02-W4,51.0266667,-110.2548646
SW-05-24-02-W4,51.00847329,-110.2607428
NW-34-23-02-W4,51.00478114,-110.2142149
SW-03-24-02-W4,51.00849434,-110.2142248
SE-04-24-02-W4,51.012204,-110.2201133
SW-03-24-02-W4,51.01220539,-110.2142267
NW-03-24-02-W4,51.01944649,-110.2142305
SE-09-24-02-W4,51.02668562,-110.2201197
SW-10-24-02-W4,51.02668758,-110.2142343
SW-16-24-02-W4,51.0376312,-110.2316088
SW-09-24-02-W4,51.02668179,-110.2316054
NW-04-24-02-W4,51.01944221,-110.2316026
NW-33-23-02-W4,51.00475983,-110.2315921
SW-04-24-02-W4,51.00848861,-110.2315974
SW-16-24-02-W4,51.0413445,-110.2316117
SE-13-25-03-W4,51.12870697,-110.2899181
NE-13-25-03-W4,51.13593954,-110.2899169
SE-24-25-03-W4,51.14317162,-110.2899142
SW-24-25-03-W4,51.14318322,-110.3013912
NE-12-25-03-W4,51.12129376,-110.2899201
SE-13-25-03-W4,51.12500037,-110.2899186
SW-06-25-02-W4,51.09589239,-110.2781502
NW-06-25-02-W4,51.10682925,-110.278151
SW-07-25-02-W4,51.11405785,-110.2840368
SW-07-25-02-W4,51.11406023,-110.2781499
SW-06-25-02-W4,51.09588844,-110.2840361
SE-06-25-02-W4,51.0958988,-110.2666658
SE-06-25-02-W4,51.09960419,-110.2666655
NE-06-25-02-W4,51.10683421,-110.2666648
SW-05-25-02-W4,51.09960671,-110.2607796
NW-05-25-02-W4,51.10683629,-110.2607786
NW-05-25-02-W4,51.10683371,-110.2548932
SW-08-25-02-W4,51.11406325,-110.2548923
SW-05-25-02-W4,51.09960651,-110.2548952
SW-05-25-02-W4,51.09590362,-110.2548944
NW-17-25-02-W4,51.13594572,-110.2548857
SW-17-25-02-W4,51.12870953,-110.254888
NW-17-25-02-W4,51.13594086,-110.2607751
SW-17-25-02-W4,51.12499817,-110.2548919
SE-17-25-02-W4,51.12870996,-110.2434019
SW-17-25-02-W4,51.12870897,-110.2607771
SW-20-25-02-W4,51.14317091,-110.2607738
SE-20-25-02-W4,51.14318744,-110.243388
NW-08-25-02-W4,51.12129301,-110.254892
SW-20-25-02-W4,51.14317687,-110.2548825
NE-18-25-02-W4,51.13593935,-110.2666619
SW-19-25-02-W4,51.14316683,-110.2781458
SE-19-25-02-W4,51.1431695,-110.2666607
NW-07-25-02-W4,51.12128942,-110.2840351
NW-07-25-02-W4,51.12129145,-110.2781484
SW-18-25-02-W4,51.12499555,-110.2840341
SW-18-25-02-W4,51.1287024,-110.2840342
NW-18-25-02-W4,51.13593454,-110.2840342
NW-18-25-02-W4,51.13593616,-110.2781479
SW-19-25-02-W4,51.14316556,-110.2840317
SE-07-25-02-W4,51.11406427,-110.266664
SW-08-25-02-W4,51.11406598,-110.2607777
NE-07-25-02-W4,51.12129465,-110.2666636
NW-08-25-02-W4,51.12129587,-110.2607778
SW-18-25-02-W4,51.12499774,-110.2781476
SW-17-25-02-W4,51.12500124,-110.2607782
SW-18-25-02-W4,51.12870451,-110.2781477
SE-18-25-02-W4,51.12870787,-110.2666626
SE-18-25-02-W4,51.12500059,-110.2666633
SW-07-24-02-W4,51.02665189,-110.2781231
NW-07-24-02-W4,51.03389231,-110.2781264
NE-07-24-02-W4,51.03389784,-110.2666408
SW-18-24-02-W4,51.03760297,-110.278128
SE-18-24-02-W4,51.03760796,-110.2666424
SW-18-24-02-W4,51.04131369,-110.2781294
SE-18-24-02-W4,51.04131841,-110.2666436
NE-31-23-02-W4,51.00476038,-110.2666272
SW-06-24-02-W4,51.00846045,-110.2781154
SW-06-24-02-W4,51.01217107,-110.2781171
NE-06-24-02-W4,51.01941931,-110.2666342
NW-24-25-03-W4,51.15041674,-110.3013869
NE-24-25-03-W4,51.15040363,-110.2899112
SW-30-25-02-W4,51.15410388,-110.2840304
NW-19-25-02-W4,51.15039717,-110.2840299
SW-30-25-02-W4,51.15410945,-110.2781437
NW-19-25-02-W4,51.15040087,-110.2781431
SE-25-25-03-W4,51.15411078,-110.2899103
NE-19-25-02-W4,51.15040712,-110.266658
NW-20-25-02-W4,51.15041016,-110.2607724
NW-20-25-02-W4,51.15041494,-110.2548801
NW-21-25-02-W4,51.15042694,-110.2315973
SW-32-25-02-W4,51.17228809,-110.2607692
SW-32-25-02-W4,51.17228989,-110.2548804
NW-32-25-02-W4,51.1795177,-110.2607681
NW-32-25-02-W4,51.17951952,-110.25488
NE-32-25-02-W4,51.17952272,-110.2433918
SE-31-25-02-W4,51.17228483,-110.2666569
SW-33-25-02-W4,51.17229457,-110.2375025
NW-33-25-02-W4,51.17952509,-110.2316152
NE-31-25-02-W4,51.17951496,-110.266656
NE-36-25-03-W4,51.17950817,-110.2899162
SE-36-25-03-W4,51.17227669,-110.289912
SW-31-25-02-W4,51.17227414,-110.2840321
NW-31-25-02-W4,51.17950577,-110.2840315
SW-31-25-02-W4,51.17227794,-110.2781446
NE-25-25-03-W4,51.16504692,-110.2899089
NW-30-25-02-W4,51.16504674,-110.278145
NW-30-25-02-W4,51.16504239,-110.2840324
NW-31-25-02-W4,51.17950907,-110.2781438
SE-06-26-02-W4,51.18322042,-110.2666554
SW-05-26-02-W4,51.18322282,-110.2607676
SW-05-26-02-W4,51.18322479,-110.2548798
SW-04-26-02-W4,51.18322929,-110.2375046
SE-05-26-02-W4,51.18322798,-110.2433922
SW-06-26-02-W4,51.18321503,-110.2781433
SW-06-26-02-W4,51.1832119,-110.2840311
SE-01-26-03-W4,51.18321373,-110.2899184
SW-29-25-02-W4,51.15783149,-110.2548786
NW-29-25-02-W4,51.16506008,-110.2548799
SW-29-25-02-W4,51.15412751,-110.2548776
SE-29-25-02-W4,51.15783553,-110.2433829
SW-29-25-02-W4,51.15782933,-110.2607711
NE-29-25-02-W4,51.1650637,-110.2433892
NW-29-25-02-W4,51.16505843,-110.2607702
SW-29-25-02-W4,51.15412439,-110.2607715
NE-30-25-02-W4,51.16505474,-110.2666577
SW-01-26-03-W4,51.18321722,-110.3014052
NW-36-25-03-W4,51.17951177,-110.3013982
SW-36-25-03-W4,51.17228054,-110.3013842
NW-25-25-03-W4,51.16505576,-110.3013781
SE-30-25-02-W4,51.1541196,-110.266658
SW-30-25-02-W4,51.15781044,-110.2840314
SW-30-25-02-W4,51.15781559,-110.2781445
SW-25-25-03-W4,51.15783079,-110.3013832
SW-25-25-03-W4,51.15412387,-110.3013847
SE-25-25-03-W4,51.15781723,-110.2899105
SE-30-25-02-W4,51.15782485,-110.2666581
NE-08-33-04-W4,51.81981997,-110.5306416
NW-09-33-04-W4,51.81982237,-110.5186966
SW-16-33-04-W4,51.82723318,-110.5187006
NE-09-33-04-W4,51.81982676,-110.5070273
SW-16-33-04-W4,51.82723005,-110.5246805
SE-20-32-04-W4,51.75443985,-110.53063
SW-25-32-04-W4,51.76905644,-110.4538041
NE-24-32-04-W4,51.76162905,-110.436178
SE-18-32-04-W4,51.73629059,-110.5542605
SW-17-32-04-W4,51.7362964,-110.5482775
SW-17-32-04-W4,51.73999488,-110.5422991
NW-17-32-04-W4,51.74722094,-110.5422876
NW-17-32-04-W4,51.74722531,-110.5482579
NE-18-32-04-W4,51.74721978,-110.5542492
SE-14-32-04-W4,51.73626137,-110.4597835
SE-17-32-04-W4,51.73998525,-110.530647
NE-02-33-04-W4,51.80537367,-110.4598668
NW-04-33-04-W4,51.80537558,-110.5246748
SW-09-33-04-W4,51.81259595,-110.5186951
SW-10-33-04-W4,51.81259674,-110.5010429
NW-28-32-04-W4,51.77629829,-110.5246396
SW-33-32-04-W4,51.78352229,-110.5186819
NW-33-32-04-W4,51.79075238,-110.5246609
SW-04-33-04-W4,51.7944556,-110.5246693
SW-04-33-04-W4,51.79445648,-110.5186938
SE-05-33-04-W4,51.79815113,-110.5306441
SW-04-33-04-W4,51.79815589,-110.5246711
NW-19-32-04-W4,51.76166314,-110.56593
SE-19-32-04-W4,51.75444753,-110.5542384
NE-19-32-04-W4,51.76167682,-110.5542237
SW-20-32-04-W4,51.75445371,-110.5482444
SW-29-32-04-W4,51.76539085,-110.5482227
SW-20-32-04-W4,51.75444909,-110.542276
SW-29-32-04-W4,51.76538508,-110.5422568
SW-29-32-04-W4,51.76908228,-110.5422442
SW-31-32-04-W4,51.78350997,-110.5659139
SW-30-32-04-W4,51.7653664,-110.565925
SE-07-33-04-W4,51.81259073,-110.5542287
SW-08-33-04-W4,51.8125917,-110.5422728
NE-07-33-04-W4,51.81981766,-110.5542396
SW-17-33-04-W4,51.82352443,-110.5422823
SE-06-33-04-W4,51.7981397,-110.5542558
SW-17-33-04-W4,51.82722986,-110.542286
SW-05-33-04-W4,51.79443595,-110.5482866
NW-17-33-04-W4,51.83445952,-110.5482594
NW-32-32-04-W4,51.79074167,-110.5422842
NE-31-32-04-W4,51.79073376,-110.5542446
SW-33-33-04-W4,51.87079271,-110.5187278
NE-32-33-04-W4,51.8780204,-110.5306653
NW-33-33-04-W4,51.8780238,-110.5187193
NW-28-33-04-W4,51.86356382,-110.5187296
NE-05-34-04-W4,51.89266979,-110.5306586
NE-29-33-04-W4,51.86355798,-110.5306801
SE-05-34-04-W4,51.88172672,-110.5306592
NW-35-33-04-W4,51.87802585,-110.4714723
SW-35-33-04-W4,51.87079517,-110.4774452
SW-06-34-04-W4,51.88541272,-110.5659353
SW-06-34-04-W4,51.88170735,-110.5659373
NW-31-33-04-W4,51.87800244,-110.5659373
NW-06-34-04-W4,51.89264257,-110.5659318
NW-18-33-04-W4,51.83445295,-110.565932
SW-30-33-04-W4,51.85261215,-110.5659607
SW-31-33-04-W4,51.87077333,-110.565938
NW-13-33-04-W4,51.83447414,-110.4539063
SW-28-33-04-W4,51.85262912,-110.5187207
SW-21-33-04-W4,51.84169024,-110.5246936
NW-21-33-04-W4,51.8489204,-110.5247001
NW-16-33-04-W4,51.8344601,-110.524687
SW-28-33-04-W4,51.85262575,-110.5247035
SW-28-33-04-W4,51.85633127,-110.5247069
NE-20-33-04-W4,51.84891896,-110.5306664
NE-17-33-04-W4,51.83446019,-110.5306531
SE-29-33-04-W4,51.85262389,-110.5306701
SW-20-33-04-W4,51.84168865,-110.5423003
SW-29-33-04-W4,51.85261962,-110.5423116
SE-30-33-04-W4,51.85631788,-110.5542828
NE-18-33-04-W4,51.83445685,-110.5542487
SW-29-33-04-W4,51.85261706,-110.5482781
NE-30-33-04-W4,51.86354456,-110.554276
NW-17-33-04-W4,51.83445996,-110.5422934
SW-29-33-04-W4,51.85632052,-110.548282
SW-29-33-04-W4,51.85632357,-110.5423149
NW-29-33-04-W4,51.86354654,-110.5482894
NW-19-33-04-W4,51.84890658,-110.5659535
SW-30-33-04-W4,51.85631765,-110.5659553
NW-30-33-04-W4,51.86354575,-110.5659445
NE-13-34-05-W4,51.9217456,-110.5778999
SE-25-34-05-W4,51.94361903,-110.5779002
SE-24-34-05-W4,51.92897604,-110.5779007
NW-31-32-04-W4,51.7907325,-110.565926
SW-06-33-04-W4,51.79443503,-110.5659314
SW-18-32-04-W4,51.73998042,-110.5659447
NW-07-32-04-W4,51.73257396,-110.5659486
SW-18-32-04-W4,51.73627713,-110.5659453
NE-23-34-05-W4,51.93623806,-110.6015904
SW-25-34-05-W4,51.93994779,-110.5956384
NW-25-34-05-W4,51.95088974,-110.5956447
SW-36-34-05-W4,51.95810669,-110.5896024
SE-35-34-05-W4,51.95812094,-110.6015507
SW-36-34-05-W4,51.95812479,-110.5956065
NW-23-34-05-W4,51.93623173,-110.6191799
NW-26-34-05-W4,51.95087412,-110.6191265
NW-13-34-05-W4,51.92176341,-110.5896062
SW-18-31-04-W4,51.64899531,-110.5659946
NW-06-31-04-W4,51.63083121,-110.5660134
SW-07-31-04-W4,51.63806059,-110.5660058
NE-26-30-04-W4,51.60169341,-110.4562186
SW-36-30-04-W4,51.60892174,-110.4502892
SW-01-31-04-W4,51.61988905,-110.4539133
SE-11-31-04-W4,51.63802279,-110.4598805
NW-12-31-04-W4,51.64526467,-110.4539119
SW-12-31-04-W4,51.63802298,-110.4539144
NE-05-31-04-W4,51.63079697,-110.5307876
SE-05-31-04-W4,51.61988843,-110.5307288
NW-04-31-04-W4,51.63079389,-110.5188373
SW-33-30-04-W4,51.60890505,-110.5146765
SE-09-31-04-W4,51.63801849,-110.507155
NE-04-31-04-W4,51.63078966,-110.5071467
SE-05-31-04-W4,51.62358307,-110.5307496
SW-09-31-04-W4,51.63802167,-110.5188529
SE-31-30-04-W4,51.60888603,-110.549966
NE-30-30-04-W4,51.60165581,-110.5499641
SE-06-31-04-W4,51.61987612,-110.5543346
SW-05-31-04-W4,51.61988048,-110.5483756
SE-06-31-04-W4,51.62358678,-110.5543574
SW-31-30-04-W4,51.60887676,-110.5674636
NW-31-30-04-W4,51.61613235,-110.5674681
SW-06-31-04-W4,51.61986723,-110.5659812
SW-06-31-04-W4,51.62358878,-110.5660231
SW-03-31-04-W4,51.61989589,-110.5011237
NW-27-30-04-W4,51.60168577,-110.4971789
SW-27-30-04-W4,51.59446188,-110.4912512
NW-27-30-04-W4,51.6016888,-110.4912452
SE-02-31-04-W4,51.61989083,-110.4598895
SW-36-29-04-W4,51.52161021,-110.4503397
SW-01-30-04-W4,51.5325525,-110.4503348
NW-01-30-04-W4,51.54351008,-110.4502745
NE-32-29-04-W4,51.52884239,-110.5265645
NE-29-29-04-W4,51.51437755,-110.5265577
SW-28-29-04-W4,51.50343503,-110.5206323
SW-33-29-04-W4,51.5216123,-110.5146985
SE-05-30-04-W4,51.53254862,-110.5265663
SE-08-30-04-W4,51.55075652,-110.5265424
SE-17-30-04-W4,51.56535702,-110.5265388
SW-09-30-04-W4,51.55076609,-110.5206182
NW-09-30-04-W4,51.55797762,-110.514693
SE-34-29-04-W4,51.52161684,-110.4796855
NW-02-30-04-W4,51.54352592,-110.4737429
SW-26-29-04-W4,51.5071512,-110.4737403
SW-26-29-04-W4,51.50344441,-110.4737362
SW-02-30-04-W4,51.53255581,-110.4678372
SW-35-29-04-W4,51.52161537,-110.4678292
SW-02-30-04-W4,51.53627775,-110.4678264
SW-11-30-04-W4,51.55075118,-110.4677932
SW-22-30-04-W4,51.57982728,-110.49126
SE-21-30-04-W4,51.57982134,-110.503123
SE-22-30-04-W4,51.57983804,-110.4796738
NW-23-30-04-W4,51.58706757,-110.4737338
SW-21-30-04-W4,51.57981839,-110.5146886
SW-21-30-04-W4,51.57981626,-110.5206161
SE-23-30-04-W4,51.579831,-110.4562101
NW-20-30-04-W4,51.58702692,-110.5381051
NE-11-30-04-W4,51.55796941,-110.4562023
NW-11-30-04-W4,51.55798671,-110.4737356
NW-15-30-04-W4,51.57260114,-110.4972066
NW-14-30-04-W4,51.57261367,-110.4677943
NW-14-30-04-W4,51.57261826,-110.4737342
SE-16-30-04-W4,51.5616917,-110.5031408
NW-10-30-04-W4,51.55799372,-110.4912801
SW-17-30-04-W4,51.56532473,-110.5440212
SW-17-30-04-W4,51.56533618,-110.5380982
NE-04-30-04-W4,51.54353853,-110.5031495
SE-28-29-04-W4,51.50343844,-110.5030938
SW-03-30-04-W4,51.53628449,-110.4972108
NW-03-30-04-W4,51.54353404,-110.4912836
NW-22-29-04-W4,51.49973529,-110.4912194
SW-22-29-04-W4,51.49250216,-110.4912085
SE-33-29-04-W4,51.5216141,-110.5031182
SW-03-30-04-W4,51.53255626,-110.4912705
SE-28-29-04-W4,51.50714526,-110.5030992
SW-03-30-04-W4,51.5325557,-110.4972014
SE-30-31-04-W4,51.68178755,-110.5543095
NW-20-31-04-W4,51.67436698,-110.5483437
SW-29-31-04-W4,51.68178212,-110.5483392
NW-20-31-04-W4,51.67436606,-110.542378
NW-29-31-04-W4,51.6890163,-110.5423657
NW-21-31-04-W4,51.67436148,-110.5247718
SW-28-31-04-W4,51.68177651,-110.5247574
NW-28-31-04-W4,51.68901065,-110.5247432
NW-21-31-04-W4,51.67435963,-110.5187854
NW-28-31-04-W4,51.68900919,-110.5187595
SW-33-31-04-W4,51.69624309,-110.518747
SW-33-31-04-W4,51.69624456,-110.5247292
NE-21-31-04-W4,51.67435588,-110.5071026
SE-28-31-04-W4,51.67806279,-110.507098
SE-33-31-04-W4,51.69623991,-110.507074
NW-27-31-04-W4,51.68900435,-110.5010985
SW-34-31-04-W4,51.69623832,-110.5010923
NW-22-31-04-W4,51.67435484,-110.4951324
NW-27-31-04-W4,51.68900322,-110.4951174
SW-34-31-04-W4,51.6962366,-110.4951111
SW-27-31-04-W4,51.6817689,-110.4951251
SE-23-31-04-W4,51.66712882,-110.459877
NW-24-31-04-W4,51.67436718,-110.4479257
NW-24-31-04-W4,51.67437367,-110.45392
SE-26-31-04-W4,51.68178345,-110.4598813
NW-25-31-04-W4,51.68901126,-110.4539184
SE-35-31-04-W4,51.69623511,-110.4598603
SW-25-31-04-W4,51.68178808,-110.4539211
SE-26-31-04-W4,51.67808062,-110.4598825
NE-15-31-04-W4,51.65989354,-110.4834663
SE-27-31-04-W4,51.6817684,-110.4834515
SW-26-31-04-W4,51.68177326,-110.4715096
NW-26-31-04-W4,51.68900248,-110.4715053
SW-26-31-04-W4,51.67806863,-110.4715117
SE-34-31-04-W4,51.69623262,-110.4834404
SW-31-31-04-W4,51.69625343,-110.5659696
SW-30-31-04-W4,51.67809171,-110.5659691
SW-30-31-04-W4,51.68179659,-110.565969
SW-14-31-04-W4,51.64895794,-110.4774879
NW-11-31-04-W4,51.64525203,-110.4774901
SW-15-31-04-W4,51.65266003,-110.4951552
SW-23-31-04-W4,51.66712603,-110.4774775
NW-15-31-04-W4,51.65989044,-110.4951465
SE-16-31-04-W4,51.65265817,-110.5071328
SW-13-31-04-W4,51.65266711,-110.453913
NW-13-31-04-W4,51.65988898,-110.4539147
SW-16-31-04-W4,51.64894869,-110.518829
SW-17-31-04-W4,51.64897121,-110.5483682
NE-07-31-04-W4,51.64527448,-110.5543462
SW-17-31-04-W4,51.65266993,-110.542406
NW-17-31-04-W4,51.65990042,-110.5423954
SW-18-31-04-W4,51.65270163,-110.5659941
NW-18-31-04-W4,51.65993232,-110.5659901
NW-07-31-04-W4,51.64528989,-110.565999
SE-17-31-04-W4,51.65266067,-110.5307766
SE-14-29-04-W4,51.47803596,-110.4562689
SW-25-29-04-W4,51.50343636,-110.4444154
SE-13-29-04-W4,51.47803171,-110.43285
NW-18-29-03-W4,51.48526281,-110.4269163
SW-25-29-04-W4,51.50714273,-110.4444135
SE-23-29-04-W4,51.49250146,-110.456266
SW-15-29-04-W4,51.47803467,-110.4911879
SE-27-29-04-W4,51.50715078,-110.4796672
NE-15-29-04-W4,51.48527069,-110.4796393
SE-15-29-04-W4,51.47803761,-110.4796312
NW-14-29-04-W4,51.48527143,-110.4737156
SW-26-29-04-W4,51.50714994,-110.4678192
SW-23-29-04-W4,51.49250369,-110.4678076
SW-15-29-04-W4,51.47803258,-110.4971111
